student_id,full_name,gpa
20220039,عبد الشّكور آل محمد بن علي بن جماز,60.7
20220040,ساجي آل بن ظافر,70.2
20220041,شادي كانو,71.6
20220042,فخر أبو داوود,75.3
20220043,صارم شربتلي,66.8
20220044,رامح المشاولة,70.1
20220045,مُنجد آل سلطان,80.7
20220046,بيسان آل محمد بن علي بن جماز,70.8
20220047,علوان آل عطفة,73.6
20220048,تاليا آل رفيع,67.7
20220049,بتلاء كانو,59.8
20220050,عالية آل قصير,76.5
20220051,فخري الخرافي,73.0
20220052,رجائي آل معيض,76.6
20220053,كايد المهيدب,68.3
20220054,فرج آل بن ظافر,65.7
20220055,تمام الجابر,69.6
20220056,طاهر الخرافي,76.1
20220057,حارث الدباغ,67.8
20220058,نور آل معيض,72.3
20220059,سلطان آل محمد بن علي بن جماز,68.1
20220060,حكيم آل معيض,71.3
20220061,نشوة آل حسين,70.9
20220062,غزوان فصيل,76.8
20220063,ماهر آل الشيخ,76.6
20220064,زكية آل معيض,74.1
20220065,طائف فصيل,66.9
20220066,ليساء آل عايض,69.5
20220067,عاقل الحجار,74.1
20220068,نشوان شربتلي,73.5
20220069,رضي آل صفوان,71.5
20220070,نائل آل عطفة,75.0
20220071,وسام حنبولي,72.2
20220072,أروى آل جعفر,67.9
20220073,لهفان آل مقطة,74.9
20220074,فداء مهنا,62.2
20220075,حسيب آل محمد بن علي بن جماز,75.3
20220076,ترف آل العسكري,71.5
20220077,ابتكار آل صفوان,70.0
20220078,غازي آل عايض,67.5
20220079,لقاء آل عواض,76.4
20220080,يعرب المهيدب,74.2
20220081,صادح آل بن ظافر,64.5
20220082,جميلة المهنا,64.0
20220083,شهب العجلان,63.2
20220084,هاني كانو,75.6
20220085,مظهر بن لادن,68.0
20220086,بتول الجابر,66.7
20220087,فاضل الحجار,76.4
20220088,رمزي آل العسكري,70.8
20220089,مجد الحجار,79.1
20220090,شفيع العقيل,76.6
20220091,طائل مهنا,72.4
20220092,هيا شربتلي,71.6
20220093,نوال شربتلي,71.1
20220094,كاظم حجار,71.1
20220095,ثروت كانو,73.2
20220096,شكيب حنبولي,71.1
20220097,مُنجد الدباغ,70.1
20220098,كريم آل صفوان,69.2
20220099,سعدي مهنا,67.9
20220100,مرادي الحكير,72.2
20220101,مشفق فصيل,67.1
20220102,صقر آل محمد بن علي بن جماز,66.6
20220103,خطيب آل صفوان,69.2
20220104,وسيم آل الشيخ,71.7
20220105,عدنان آل عايض,72.7
20220106,راوي آل سلطان,70.8
20220107,عارف آل عايض,74.1
20220108,كنعان آل محمد بن علي بن جماز,62.5
20220109,نسيب فصيل,65.3
20220110,محفوظ أبو داوود,74.8
20220111,نور الدّين الراشد,71.1
20220112,مُسعف العجلان,71.4
20220113,روحي آل محمد بن علي بن جماز,64.9
20220114,إلينا أبو داوود,81.2
20220115,عبد الإله آل محمد بن علي بن جماز,68.3
20220116,ناهد آل مقطة,67.7
20220117,قدري حجار,67.9
20220118,نجدت آل العسكري,64.7
20220119,ناجي فصيل,70.4
20220120,نجدت المشاولة,73.6
20220121,صامد الراشد,74.1
20220122,عبد الرّزاق فصيل,74.3
20220123,لمّاح آل بن ظافر,74.1
20220124,جرّاح الدباغ,69.1
20220125,وائل آل حسين,71.3
20220126,عبد العزيز آل العسكري,71.5
20220127,جمال الدّين العليان,77.2
20220128,زهرة الحكير,68.2
20220129,نعيم الجفالي,66.2
20220130,هلال العقيل,68.5
20220131,نشوان الشايع,75.0
20220132,واثق العقيل,70.5
20220133,يانع آل عايض,71.9
20220134,يوسف آل العسكري,72.1
20220135,ابتكار الجفالي,65.3
20220136,صدقي أبا الخيل,67.5
20220137,مرتجي آل جعفر,71.5
20220138,ضاحك آل خضير,65.0
20220139,سنام حجار,76.9
20220140,معمّر شربتلي,74.7
20220141,زكريا العليان,65.5
20220142,عفيف الشايع,76.3
20220143,فرات آل سلطان,70.3
20220144,مُرسي آل محمد بن علي بن جماز,72.1
20220145,مُصلح الجابر,74.4
20220146,ليم المغاولة,69.4
20220147,نشوة آل عواض,71.9
20220148,حفيظ الحجار,66.2
20220149,نبراس آل محمد بن علي بن جماز,68.3
20220150,كليم المهنا,71.2
20220151,جودي حجار,75.7
20220152,رامز أبا الخيل,68.8
20220153,زكي المشاولة,63.9
20220154,ساطع آل سلطان,74.1
20220155,خلدون الجابر,78.1
20220156,صائب آل بن ظافر,76.6
20220157,جلال الدّين العليان,71.3
20220158,مهدي آل جعفر,61.6
20220159,وليد المغاولة,69.4
20220160,حمزة آل سعود,67.7
20220161,بهاء العجلان,55.6
20220162,وحيد آل سعود,72.8
20220163,وحيد آل محمد بن علي بن جماز,70.5
20220164,ذيب أبا الخيل,67.7
20220165,فرج آل سعود,73.0
20220166,منيب الحجار,72.2
20220167,حسيب الجابر,69.6
20220168,رجائي آل خضير,71.3
20220169,بلماء مهنا,70.3
20220170,رشاد أبا الخيل,78.3
20220171,دارين أبا الخيل,66.1
20220172,يزيد الحجار,67.5
20220173,شجاع آل الشيخ,74.0
20220174,خاشعة العقيل,68.7
20220175,لقاء الخرافي,72.3
20220176,بيلسان آل علي,73.7
20220177,راشد الدباغ,69.2
20220178,عبد الحيّ العليان,70.0
20220179,مرتقي كانو,68.8
20220180,مُعتز الحكير,63.9
20220181,ساهد الراشد,64.5
20220182,صبري الراشد,71.1
20220183,بهاء آل عطفة,66.2
20220184,عبد الخالق آل جعفر,67.1
20220185,سائد العجلان,65.6
20220186,علي الحجار,67.3
20220187,عبد الواحد الشايع,71.3
20220188,فارس آل قصير,70.6
20220189,سليمان العجلان,71.4
20220190,زغلول الجابر,74.0
20220191,ضاحك العليان,66.6
20220192,سعود آل خضير,68.7
20220193,نور بن لادن,64.5
20220194,إلينا الشايع,70.7
20220195,هايدي أبو داوود,73.5
20220196,شافع آل حسين,72.4
20220197,دعاء أبو داوود,69.4
20220198,سموح آل معيض,73.9
20220199,فراس كانو,64.1
20220200,مايا آل رفيع,71.9
20220201,رضوان الحكير,76.4
20220202,علي أبو داوود,69.2
20220203,عزيز الجابر,64.2
20220204,تاج آل عطفة,65.9
20220205,دانة فصيل,71.1
20220206,عدوي شربتلي,61.8
20220207,شكري آل صفوان,71.9
20220208,واصف آل صفوان,64.7
20220209,موسى آل قصير,63.2
20220210,ذكي المغاولة,67.8
20220211,عبد الباقي آل خضير,78.5
20220212,حمود الحكير,64.7
20220213,رازي الخرافي,63.4
20220214,ممدوح العليان,69.7
20220215,ربى آل سلطان,71.8
20220216,لوليا آل سلطان,63.1
20220217,خاطر آل رفيع,69.5
20220218,سرور شربتلي,81.6
20220219,روحي الخرافي,77.7
20220220,ابتهاج آل خضير,69.9
20220221,عبد الغني آل حسين,78.5
20220222,يافع بن لادن,66.7
20220223,رباح آل علي,65.2
20220224,عدوي الخرافي,65.1
20220225,شادي المغاولة,69.0
20220226,معزّ آل معيض,65.1
20220227,غطفان شربتلي,67.7
20220228,شافع فصيل,83.4
20220229,لفيف آل محمد بن علي بن جماز,67.7
20220230,شامل آل صفوان,74.1
20220231,نغم آل حسين,65.2
20220232,صدّاح شربتلي,74.3
20220233,نزار الجفالي,68.4
20220234,ريما العجلان,63.1
20220235,دانة آل حسين,73.4
20220236,غالي المغاولة,73.1
20220237,محيي الدّين أبا الخيل,69.8
20220238,مقدام آل بن لافي,72.0
20220239,ساطع الجفالي,73.4
20220240,شاكر العليان,76.3
20220241,طائع آل عواض,72.0
20220242,خلف آل سعود,69.8
20220243,مسعود الراشد,71.1
20220244,راوي الحجار,70.0
20220245,ضيائي آل رفيع,66.4
20220246,علّام آل سعود,72.1
20220247,صارم آل قصير,67.8
20220248,باهرة المهيدب,69.6
20220249,عطاء كانو,67.9
20220250,مُنير الجابر,70.5
20220251,آلاء شربتلي,72.5
20220252,ميّاد المشاولة,71.8
20220253,راما آل معيض,75.3
20220254,عتريس آل العسكري,67.6
20220255,بلسم مهنا,70.7
20220256,بشرى آل عايض,73.0
20220257,عبد الرّزاق آل عطفة,65.9
20220258,نادر المهيدب,70.4
20220259,ليم آل رفيع,64.3
20220260,عزّت الشايع,68.0
20220261,شافع آل رفيع,71.8
20220262,حمدان العجلان,66.9
20220263,نضال المغاولة,77.6
20220264,وجدي حنبولي,67.9
20220265,وحيد المهنا,76.2
20220266,يارا كانو,75.9
20220267,قدري الدباغ,64.6
20220268,علاء حجار,69.2
20220269,غطفان آل عواض,67.2
20220270,غالب العليان,62.1
20220271,ساهد المغاولة,73.5
20220272,ناهد آل العسكري,71.1
20220273,ياسمين العقيل,72.5
20220274,ساطع آل الشيخ,60.1
20220275,رائف المهيدب,62.6
20220276,جاسم آل سعود,74.8
20220277,رشاد آل بن لافي,73.4
20220278,علوان أبا الخيل,73.0
20220279,روعة آل عطفة,74.1
20220280,خطيب مهنا,71.8
20220281,حمدان آل عواض,65.5
20220282,هنادي آل عايض,70.4
20220283,فضل الحكير,74.2
20220284,جودي المغاولة,73.9
20220285,بثينة مهنا,68.7
20220286,فيصل الدباغ,70.2
20220287,صدر الدّين الخرافي,70.1
20220288,ميلاء آل بن ظافر,77.0
20220289,أسرار آل عواض,67.2
20220290,وسيم آل الشيخ,64.0
20220291,مصباح آل الشيخ,68.0
20220292,مازن آل سلطان,74.7
20220293,صافي آل جعفر,66.8
20220294,يانع شربتلي,67.6
20220295,زكي أبو داوود,64.9
20220296,عبد الغفّار آل مقطة,72.9
20220297,معزّ الجابر,62.8
20220298,نشوان الدباغ,72.4
20220299,مُسعف الجابر,71.4
20220300,عبد الحليم المغاولة,67.1
20220301,عربي الشايع,72.6
20220302,نمر الجابر,70.0
20220303,لبيد كانو,67.2
20220304,غزير الخرافي,69.9
20220305,عبد الغفّار آل الشيخ,71.1
20220306,صقر العجلان,76.1
20220307,عتيق الخرافي,69.9
20220308,مراد مهنا,72.0
20220309,زكي آل عايض,66.0
20220310,مياس آل عطفة,70.2
20220311,سيف الدّين حنبولي,80.5
20220312,شوقي آل جعفر,62.3
20220313,عبد الرّحيم المشاولة,69.6
20220314,ناظم آل صفوان,72.8
20220315,يوسف آل عايض,71.2
20220316,ديمه العليان,77.5
20220317,زاخر العقيل,66.6
20220318,عاتب الراشد,67.3
20220319,شعلان آل رفيع,72.3
20220320,حنبل المغاولة,72.6
20220321,حسام آل حسين,64.8
20220322,نشوة آل خضير,67.3
20220323,أجوان آل سعود,66.4
20220324,سخاء بقشان,68.3
20220325,صدر الدّين فصيل,71.1
20220326,فرزدق الحجار,67.8
20220327,رباح آل خضير,70.0
20220328,قصي العليان,73.0
20220329,زايد الجابر,71.9
20220330,وليد المغاولة,65.4
20220331,صباح حجار,67.8
20220332,ضياء الدّين حجار,75.8
20220333,وصفي الشايع,73.6
20220334,إباء آل مقطة,68.0
20220335,رامح آل سعود,69.2
20220336,مجد آل خضير,73.9
20220337,شهاب آل سعود,75.0
20220338,شبلي آل معيض,71.8
20220339,عبد الشّكور مهنا,66.0
20220340,عمر آل صفوان,75.1
20220341,مصباح الجابر,70.8
20220342,هاني آل خضير,73.8
20220343,راسم الخرافي,70.6
20220344,ثائر آل بن لافي,81.9
20220345,شهاب الجابر,67.4
20220346,مرشد آل قصير,70.6
20220347,غالب الراشد,73.9
20220348,آلاء آل رفيع,68.9
20220349,عمّار آل جعفر,62.2
20220350,مَجدي حجار,67.4
20220351,مُناضل أبا الخيل,78.0
20220352,ظريف الحكير,74.6
20220353,مريم آل بن لافي,66.7
20220354,فاروق الجابر,79.4
20220355,سهيل آل حسين,69.2
20220356,وثّاب آل معيض,73.9
20220357,مقدام آل الشيخ,68.1
20220358,بدرالدّجى شربتلي,61.2
20220359,سلطان آل سلطان,69.2
20220360,هيام المهيدب,72.6
20220361,وسام الجابر,67.5
20220362,سبأ العجلان,76.3
20220363,غيداء آل جعفر,74.4
20220364,كبير آل معيض,63.0
20220365,منيب آل مقطة,74.9
20220366,جمال الخرافي,70.2
20220367,جعفر العجلان,70.7
20220368,رشدي آل سعود,61.2
20220369,عدلي الجابر,76.0
20220370,عتيد حجار,63.8
20220371,سعيد العليان,78.0
20220372,مشفق آل الشيخ,71.8
20220373,ابتهال أبو داوود,64.1
20220374,سعود الدباغ,78.0
20220375,جلال الدّين أبا الخيل,75.1
20220376,شبلي بقشان,71.3
20220377,سفيان آل حسين,68.4
20220378,محفوظ المشاولة,65.6
20220379,معزّ المهنا,76.1
20220380,جمان آل سعود,68.8
20220381,محسن الجابر,75.8
20220382,زهير المهيدب,67.5
20220383,فضل بن لادن,71.5
20220384,سهوان آل حسين,74.4
20220385,راغب آل قصير,70.7
20220386,رضوان آل عطفة,73.5
20220387,ميثاق فصيل,77.5
20220388,شهير آل العسكري,76.0
20220389,قصي الجابر,63.5
20220390,عبد الحقّ الجفالي,66.8
20220391,آيات آل محمد بن علي بن جماز,74.4
20220392,مشرف المغاولة,71.8
20220393,حسام أبا الخيل,69.4
20220394,مصباح الراشد,70.7
20220395,ضياء العقيل,67.8
20220396,ثروت المغاولة,70.6
20220397,أسرار الخرافي,73.2
20220398,مايا الجابر,69.0
20220399,صقر بقشان,71.0
20220400,فتحي آل مقطة,74.1
20220401,سليمان آل عايض,66.3
20220402,نوره آل معيض,70.6
20220403,صارم آل رفيع,66.9
20220404,فخر الدّين الحكير,75.8
20220405,سعود أبا الخيل,73.5
20220406,عالم حنبولي,70.5
20220407,سهل الخرافي,71.9
20220408,جليل كانو,72.5
20220409,ديسم آل عايض,71.4
20220410,كتوم الدباغ,72.8
20220411,ذريع آل جعفر,69.3
20220412,ريمان بقشان,67.6
20220413,عادل المهنا,68.2
20220414,خليل آل علي,63.6
20220415,عماد الشايع,64.0
20220416,واصف حجار,71.4
20220417,راني آل صفوان,75.3
20220418,سلطان حجار,82.2
20220419,يونس حجار,73.3
20220420,حمدان الشايع,71.3
20220421,عبد التّواب آل علي,71.6
